hotel_name,reviewer_name,reviewer_url,reviewer_location,reviewer_reviewdate,reviewer_helpful_name,reviewer_title,reviewer_detail,reviewer_datestay,reviewer_triptype,reviewer_user_rating,,overall_hotelrating,overallrating_location,overallrating_cleaniness,overallrating_service,overallrating_value,,Region,Address,Phone No.
InterContinental Singapore Robertson Quay,Niki,https://www.tripadvisor.com.sg/Profile/Kefalonitisa1969,,Niki wrote a review Nov 2019,1 helpful vote,Amazing Hotel and Staff,-''-,Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Keith M,https://www.tripadvisor.com.sg/Profile/S3942LBkeithm,,Keith M wrote a review Nov 2019,1 contribution,Keith & Jennifer,"We had a great stay , Room was lovely and spacious and kept beautifully clean and generously replenish for the four nights we stayed . Location for us was perfect, Wonderfully helpful staff throughout the entire hotel . Club lounge was fantastic and a big Thankyou to Suriya Balla,Pauline,Elina,Vivek,Shirley,Thiors. Thankyou for being very generous with all your knowledge, most helpful. Afternoon tea was a treat and the kashmere tea is insane. I would recommend this hotel.☕️☕️☕️☕️",Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Keith M,https://www.tripadvisor.com.sg/Profile/S3942LBkeithm,,Keith M wrote a review Nov 2019,3 helpful votes,Keith & Jennifer,"We had a great stay , Room was lovely and spacious and kept beautifully clean and generously replenish for the four nights we stayed . Location for us was perfect, Wonderfully helpful staff throughout the entire hotel . Club lounge was fantastic and a big Thankyou to Suriya Balla,Pauline,Elina,Vivek,Shirley,Thiors. Thankyou for being very generous with all your knowledge, most helpful. Afternoon tea was a treat and the kashmere tea is insane. I would recommend this hotel.☕️☕️☕️☕️",Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Shan Abellaneda,https://www.tripadvisor.com.sg/Profile/Shan_Abellaneda,"Singapore, Singapore",Shan Abellaneda wrote a review Nov 2019,119 contributions,Cozy hotel by the quay,"Very quaint and cozy hotel by the robertson quay. Room is quite small but was acceptable as this is a small property after all, plus the finishing was very new and modern anyway. They lend you bikes and truly enjoyed our bike ride along the river all the way to Fullerton hotel. Breakfast was also very good apart from the nice interiors at Marcella. My only rant would probably be the aircon malfunctioned late at night (couldnt adjust it, it got stuck) and we didnt bother to transfer and complain as it was late at night and only stayed 2 nights anyway. Reception allowed until 2pm checkout when we raised this concern the next day. Nearby areas had great restos and bars as well. Overall, I wouldnt say it was exceptional but I enjoyed my stay here.",Date of stay: November 2019,,4,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Shan Abellaneda,https://www.tripadvisor.com.sg/Profile/Shan_Abellaneda,"Singapore, Singapore",Shan Abellaneda wrote a review Nov 2019,56 helpful votes,Cozy hotel by the quay,-''-,Date of stay: November 2019,,4,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Hawkdai007,https://www.tripadvisor.com.sg/Profile/Hawkdai007,"Hong Kong, China",Hawkdai007 wrote a review Nov 2019,468 contributions,Not too bad although the room was little bit cramped,"Stayed there for two nights over my recent business trip to Singapore. As an ambassador member, you do received the decent recognition i.e. laundry allowance , dining credit. They have a nice gym. Most of staff were very professional other the staff serving the breakfast. My laundry was once messed up but was correctly immediately. Overall not too bad!!!",Date of stay: November 2019,,4,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Hawkdai007,https://www.tripadvisor.com.sg/Profile/Hawkdai007,"Hong Kong, China",Hawkdai007 wrote a review Nov 2019,118 helpful votes,Not too bad although the room was little bit cramped,"Stayed there for two nights over my recent business trip to Singapore. As an ambassador member, you do received the decent recognition i.e. laundry allowance , dining credit. They have a nice gym. Most of staff were very professional other the staff serving the breakfast. My laundry was once messed up but was correctly immediately. Overall not too bad!!!",Date of stay: November 2019,,4,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,TimM,https://www.tripadvisor.com.sg/Profile/timothymE343GK,,TimM wrote a review Nov 2019,1 contribution,Extremely accommodating staff,"I've stayed in the Intercon chain several times, and have always been treated well. In particular, the Roberson Quay branch has a fresh city vibe, in comparison to the more grandiose decor of the Bugis branch. In particular I'd like to highlight the professional and expert service of the Club Lounge staff, especially Shirley, Elina, Shella and Sophie, who have really helped me feel comfortable and welcome while I've been staying here.",Date of stay: November 2019,Trip type: Travelled on business,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Samantha K,https://www.tripadvisor.com.sg/Profile/skirk414,"Orlando, Florida",Samantha K wrote a review Nov 2019,4 contributions,Amazing Staff,"From the moment I walked into the hotel, I was greeted by Anand (AK) who provided the most amazing customer service throughout my entire stay in Singapore. AK's greeted me every morning and evening by name and made me feel at home, which is a very nice touch since I travel for business very often (he provided 5 star customer service).
The amazing staff didn't stop at the front door. Sophie, who was working in the lounge was terrific! She was so friendly and welcomed me every evening with a smile and asking how my meetings went.
The staff truly made my stay more enjoyable and I recommend the hotel based on the customer service and location. I did not have any true complaints of the hotel, other than the rooms are quite small but manageable for one person.",Date of stay: November 2019,,4,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Samantha K,https://www.tripadvisor.com.sg/Profile/skirk414,"Orlando, Florida",Samantha K wrote a review Nov 2019,1 helpful vote,Amazing Staff,-''-,Date of stay: November 2019,,4,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Fred Charles,https://www.tripadvisor.com.sg/Profile/E1270CBfredc,"Jurong, Singapore",Fred Charles wrote a review Nov 2019,2 contributions,Excellent Hotel and 5 Star Service,"I spent 16 days at this hotel and was pleasantly impressed with my Room and the service and attention given to me during my stay there.
Thanks to all and especially to the lounge staff who catered to all my needs.Elina,Bala,Suriya,Sophie,Pauline,Shirley,Thines and Vivek I thank you",Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Fred Charles,https://www.tripadvisor.com.sg/Profile/E1270CBfredc,"Jurong, Singapore",Fred Charles wrote a review Nov 2019,2 helpful votes,Excellent Hotel and 5 Star Service,"I spent 16 days at this hotel and was pleasantly impressed with my Room and the service and attention given to me during my stay there.
Thanks to all and especially to the lounge staff who catered to all my needs.Elina,Bala,Suriya,Sophie,Pauline,Shirley,Thines and Vivek I thank you",Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Li Rongjun,https://www.tripadvisor.com.sg/Profile/seriouslysin,"Singapore, Singapore",Li Rongjun wrote a review Nov 2019,20 contributions,Excellent service standard!,"Love the service standard by the hotel staff! Every staffs greets us with a pleasant smile :) felt really welcome the moment i step into the hotel!
There is even free bicycle rental with no time limit! as long as it's within operation hour and they even provide us with free bicycle lock. Overall wonderful experience, super clean hotel room too! strongly recommend to stay here!",Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Li Rongjun,https://www.tripadvisor.com.sg/Profile/seriouslysin,"Singapore, Singapore",Li Rongjun wrote a review Nov 2019,1 helpful vote,Excellent service standard!,"Love the service standard by the hotel staff! Every staffs greets us with a pleasant smile :) felt really welcome the moment i step into the hotel!
There is even free bicycle rental with no time limit! as long as it's within operation hour and they even provide us with free bicycle lock. Overall wonderful experience, super clean hotel room too! strongly recommend to stay here!",Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Melanie G,https://www.tripadvisor.com.sg/Profile/melaniegP648US,,Melanie G wrote a review Nov 2019,1 contribution,Amazing 5 night stay,"Stayed at the Intercontinental Robertson Quay for our 1 year wedding anniversary and we had a beautiful experience. We were in a great location close to all attractions and beautiful restaurants. Staff were friendly and accomadating and did not hesitate to go that extra mile for you. Especially Roza at the concierge he was extremely helpful and informative, he helped us plan many day trips and gave us excellent advice. Thank you Roza and staff for making our stay so special and memorable we will definitely recommend you and we will be seeing you again :)
David and Melanie
xox",Date of stay: November 2019,,4,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Chika,https://www.tripadvisor.com.sg/Profile/Singchika,,Chika wrote a review Nov 2019,1 contribution,Club Intercontinental - Robertson Quay - Lounge,"I would like to compliment the staffs of Club Intercontinental Robertson Quay- Lounge for the professional and excellent service. In particular of them all, a staff by the name of “Thines”. Our gratitudes to you for making our experience at Intercontinental Robertson Quay a memorable one. Keep up the good service. The Cocktail Drinks are great! Kudos",Date of stay: November 2019,Trip type: Travelled as a couple,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Chika,https://www.tripadvisor.com.sg/Profile/Singchika,,Chika wrote a review Nov 2019,1 helpful vote,Club Intercontinental - Robertson Quay - Lounge,"I would like to compliment the staffs of Club Intercontinental Robertson Quay- Lounge for the professional and excellent service. In particular of them all, a staff by the name of “Thines”. Our gratitudes to you for making our experience at Intercontinental Robertson Quay a memorable one. Keep up the good service. The Cocktail Drinks are great! Kudos",Date of stay: November 2019,Trip type: Travelled as a couple,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Neil G,https://www.tripadvisor.com.sg/Profile/G4761OHneilg,,Neil G wrote a review Nov 2019,1 contribution,Great hotel,"Great rooms, excellent service in a good location. Numerous bars and restaurants on the doorstep and a short walk to Clarke Quay, Downtown, etc. The Club lounge is a highlight with good food & drink offerings and even better service. Bala was a great host!",Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Neil G,https://www.tripadvisor.com.sg/Profile/G4761OHneilg,,Neil G wrote a review Nov 2019,2 helpful votes,Great hotel,"Great rooms, excellent service in a good location. Numerous bars and restaurants on the doorstep and a short walk to Clarke Quay, Downtown, etc. The Club lounge is a highlight with good food & drink offerings and even better service. Bala was a great host!",Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Judith F,https://www.tripadvisor.com.sg/Profile/A7884PDjudithf,"Charlotte, North Carolina",Judith F wrote a review Nov 2019,4 contributions,Outstanding Hotel & Guest Services.,"Was our 2nd stay within a few days, first being at the Marina Sands Bay. The location is excellent for a 5 star hotel as it provides for a business yet residential comfortable feel. You can do walks along Singapore River for meditation or exercise.
This hotel I believe set itself apart in my opinion when it comes to the customer Service and attention to detail from the staff. They are extremely welcoming, courteous, polite and in true fashion...Anticipate their guests' needs and go above and beyond to ensure the guests have a pleasant stay. Bala, Sophie, Sarah and Shirley were amongst the wonderful staff who catered to my sisters and I. They would remember your name and your requests and anticipate what you want and go out of their way to accommodate you, not that we needed much. They would listen attentively and make recommendations based on your ask and would follow up to ensure those recommendations panned out for you. With staff like these folks I would come back any day the opportunity arises. The Room Service teams, be it cleaning or maintenance was equally as wonderful and special thanks to Lin for your care.
Truly a five star rating in all areas.",Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Judith F,https://www.tripadvisor.com.sg/Profile/A7884PDjudithf,"Charlotte, North Carolina",Judith F wrote a review Nov 2019,3 helpful votes,Outstanding Hotel & Guest Services.,-''-,Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Seaside727233,https://www.tripadvisor.com.sg/Profile/Seaside727233,,Seaside727233 wrote a review Nov 2019,2 contributions,Kahdoh Fang,"Bala, Sophie, Sarah and Shirley, are an amazing and excellent team. My sisters and I not only enjoyed our stay but we were and are always looking foward to coming down for breakfast just to mingle with these amazing ladies and gent. Because of them I will visit the hotel 10 times over.
It was an amazing stay over all. Great staff, fabulous service and clean.
Thanks for an amazing time",Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Seaside727233,https://www.tripadvisor.com.sg/Profile/Seaside727233,,Seaside727233 wrote a review Nov 2019,2 helpful votes,Kahdoh Fang,"Bala, Sophie, Sarah and Shirley, are an amazing and excellent team. My sisters and I not only enjoyed our stay but we were and are always looking foward to coming down for breakfast just to mingle with these amazing ladies and gent. Because of them I will visit the hotel 10 times over.
It was an amazing stay over all. Great staff, fabulous service and clean.
Thanks for an amazing time",Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Gwen F,https://www.tripadvisor.com.sg/Profile/299gwenf,,Gwen F wrote a review Nov 2019,1 contribution,Dr. Fang,"Bala, Sophie, Sarah, and Shirley. I guess you must be the fabulous lounge team.
Just to recognize and applaud your team. Besides the fabulous stay at the hotel, my highlight was always breakfast. You all made my stay along with my sisters worthwhile. We were always looking forward to breakfast and we enjoyed every second of it.
Thank you for being so nice and giving us a good time.
If I had to do it over again, I will come to intercontinental Singapore Robertson Quay",Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Gwen F,https://www.tripadvisor.com.sg/Profile/299gwenf,,Gwen F wrote a review Nov 2019,3 helpful votes,Dr. Fang,"Bala, Sophie, Sarah, and Shirley. I guess you must be the fabulous lounge team.
Just to recognize and applaud your team. Besides the fabulous stay at the hotel, my highlight was always breakfast. You all made my stay along with my sisters worthwhile. We were always looking forward to breakfast and we enjoyed every second of it.
Thank you for being so nice and giving us a good time.
If I had to do it over again, I will come to intercontinental Singapore Robertson Quay",Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Heidi Z,https://www.tripadvisor.com.sg/Profile/140heidiz,"Verscio, Switzerland",Heidi Z wrote a review Nov 2019,5 contributions,Absolutely fantastic!,"Everything was soo beautiful! All the staff was really friendly, starting with the great persons outside, opening the doors from the taxi's, and always with a smile. Rooms were so clean and the breakfast was great.",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Heidi Z,https://www.tripadvisor.com.sg/Profile/140heidiz,"Verscio, Switzerland",Heidi Z wrote a review Nov 2019,1 helpful vote,Absolutely fantastic!,"Everything was soo beautiful! All the staff was really friendly, starting with the great persons outside, opening the doors from the taxi's, and always with a smile. Rooms were so clean and the breakfast was great.",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,mikecelebes,https://www.tripadvisor.com.sg/Profile/mikecelebes,,mikecelebes wrote a review Nov 2019,3 contributions,Great stay,Was a pleasure to stay in that beautiful hotel. Friendly staff all away from the entrance (thanks to Raghu). Will definitely come back to that place especially as Robertson quay is an experience to stay. Lots of lovely restaurants and bars,Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,mikecelebes,https://www.tripadvisor.com.sg/Profile/mikecelebes,,mikecelebes wrote a review Nov 2019,3 helpful votes,Great stay,Was a pleasure to stay in that beautiful hotel. Friendly staff all away from the entrance (thanks to Raghu). Will definitely come back to that place especially as Robertson quay is an experience to stay. Lots of lovely restaurants and bars,Date of stay: November 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,johnmytraveldiary,https://www.tripadvisor.com.sg/Profile/johnmytraveldiary,"Vancouver, Canada",johnmytraveldiary wrote a review Nov 2019,278 contributions,超越完美，我愛洲際俱樂部！,半商務旅行，在Quayside Suite King住了4天。 這幾乎是完美的體驗，如果您選擇了Club Intercontiental，您會愛上洲際俱樂部的，還有一定要試杯Quayside Sling！工作人員非常友好和樂於助人。 最重要的是，您會感到賓至如歸，家的感覺。 5星推薦！,Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,johnmytraveldiary,https://www.tripadvisor.com.sg/Profile/johnmytraveldiary,"Vancouver, Canada",johnmytraveldiary wrote a review Nov 2019,12 helpful votes,超越完美，我愛洲際俱樂部！,半商務旅行，在Quayside Suite King住了4天。 這幾乎是完美的體驗，如果您選擇了Club Intercontiental，您會愛上洲際俱樂部的，還有一定要試杯Quayside Sling！工作人員非常友好和樂於助人。 最重要的是，您會感到賓至如歸，家的感覺。 5星推薦！,Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,forknbeans,https://www.tripadvisor.com.sg/Profile/forknbeans,"New York City, New York",forknbeans wrote a review Nov 2019,69 contributions,Top Notch Customer Care by the staff,"General:
We came to Singapore as part of our 1st anniversary celebration, staying in Singapore for 3 nights. We stayed at a Quayside Suite King room on the 6th floor (wished we gotten a higher floor room...). While the room isn't as large as what we would expect from a ""suite"", it is very well laid out and appointed. Every bit of space was thought through and utilized. General basics are spot on, including great water pressure, fast hot water, 110 outlets by the sink, etc.
A few minor things that were off/odd:
1. Power lets are generally plentiful except near the sink/bathroom area (there was one in the hallway, but it is loose...I left message at the front desk, but wasn't fixed by the end of my stay, so I ended up doing it by the bed).
2. Doors to the toilet and shower are glass and with the lighting, there is very little privacy to the bathroom unless you pull out the sliding doors to shut out the entire bathroom (which makes the room feel smaller). Would be better if those glass doors are one-way or semi-opaque.
The best part...the staff..
1. The staff at this hotel is VERY well trained and VERY customer-centric. After the first morning at the lounge, all the staff were able to remember us and address us by our names. Very impressive and personal. Sophie and Elina greeted us each morning and was able to even remember our coffee selection.
2. Sophie (who was servicing the lounge) not only tended to our breakfast and various breaks, but also chatted with us and gotten to know what we are looking to do around town. Then she helped us with plotting out our sightseeing plans! This level of personal attention is something I rarely see in my travels, often in top level 5* hotels. It was personal without being overbearing; very sincere.
Without any hesitation I would recommend this hotel to my friends and colleagues. The staff service and attitude are absolutely amazing and should be the standard for other top end hotels.",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,forknbeans,https://www.tripadvisor.com.sg/Profile/forknbeans,"New York City, New York",forknbeans wrote a review Nov 2019,12 helpful votes,Top Notch Customer Care by the staff,-''-,Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,ina,https://www.tripadvisor.com.sg/Profile/inatravels27,,ina wrote a review Oct 2019,2 contributions,Excellent Stay!,"This hotel has the feel of a boutique hotel with all the perks of an IC. The lounge and lobby crew are great! Thank you Bala, Shirley, Pauline, Faz (thank you for fixing my bag!), and everyone I'm missing!",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,ina,https://www.tripadvisor.com.sg/Profile/inatravels27,,ina wrote a review Oct 2019,3 helpful votes,Excellent Stay!,"This hotel has the feel of a boutique hotel with all the perks of an IC. The lounge and lobby crew are great! Thank you Bala, Shirley, Pauline, Faz (thank you for fixing my bag!), and everyone I'm missing!",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Shawn R,https://www.tripadvisor.com.sg/Profile/shawnrog,Colorado,Shawn R wrote a review Oct 2019,52 contributions,Above and Beyond Expectations,"I travel over 120+ nights a year and have recently started to stay at Intercontinental properties all over the world. My experiences have varied but overall they have been positive. The Singapore Robertson Quay location is setting the pace for excellence and is the best I have visited. Small things make the difference like the front desk woman remembering your name, the excellent Club experience or Bala (in the club) asking how your day was or remembering your favorite wine. It's clear the team at this location is well managed and self-motivated toward care and excellence. I will stay here every visit to Singapore. Thank you for the great service, Bala!",Date of stay: October 2019,Trip type: Travelled on business,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Shawn R,https://www.tripadvisor.com.sg/Profile/shawnrog,Colorado,Shawn R wrote a review Oct 2019,16 helpful votes,Above and Beyond Expectations,-''-,Date of stay: October 2019,Trip type: Travelled on business,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Anthony G,https://www.tripadvisor.com.sg/Profile/anthonygC1560PV,"Karratha, Australia",Anthony G wrote a review Oct 2019,33 contributions,Weekend break,"We are reasonably frequent visitors to Singapore and have usually kept to an old favourite hotel. However we felt a change of location was required this time, and something a bit special for an anniversary weekend. Despite some concerns from other reviewers on room size and layout we opted for the new Intercontinental at Robertson Quay. It did not disappoint. Check in was friendly and efficient. If you are considering booking one of the club rooms, the club lounge staff are outstanding. Nothing is too much trouble. The only restaurant we tried was Publico - meals were qood quality and adequate portions, drinks a bit pricey (even for Singapore) and service good. Now to the rooms - the open plan layout is a little unusual but I very quickly warmed to it. For international travellers, all power outlets are multi-standard. My adaptors never came out of the suitcase! If I was travelling on business, I would probably not be too happy with the absence of a proper desk. And yes, it is a bit on the small side, but space is used very efficiently. Overall, very satisfied and will return",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Anthony G,https://www.tripadvisor.com.sg/Profile/anthonygC1560PV,"Karratha, Australia",Anthony G wrote a review Oct 2019,6 helpful votes,Weekend break,-''-,Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,CCHSingapore,https://www.tripadvisor.com.sg/Profile/CCHSingapore,"Singapore, Singapore",CCHSingapore wrote a review Oct 2019,597 contributions,Loyal to IHG,"The hotel is situated by the banks of the river and locating it from the road was not too difficult. Take the lift to the fourth floor where the reception counter and lifts to the rooms are. As it was the Hindu Festival of Lights, the lobby area had two types of Indian crackers for guests to savour and enjoy. A Rangoli design was also displayed, made by the staff. Both were pleasant touches to celebrate the festival and definitely made me feel at home.
I liked the room type I was assigned to. The room was comfortable and well designed and all the basic room amenities were available. I did have trouble syncing my mobile device to the soundbar though, but it did not bother me much as after all, I would not be in the room long enough to enjoy the music at length. Perhaps it was the instructions that were hard to comprehend, or the batteries that were weak. The bed was certainly very comfortable with plenty of pillows and electrical sockets were dotted along the walls of the room.
I did find time for a dip in the pool. The water was a tad cold due to the weather, and I longed for it to be heated. It was not a deep pool, considering that I saw kids and adults enjoying it whilst I was staying there.
The service rendered by Crystal (I think that is her name) at the front desk was great. She checked me in as well as out the next day. Being an IHG member, I loved the recognition accorded to me. I feel that this is so important in ensuring loyalty programme members are appreciated.",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,CCHSingapore,https://www.tripadvisor.com.sg/Profile/CCHSingapore,"Singapore, Singapore",CCHSingapore wrote a review Oct 2019,197 helpful votes,Loyal to IHG,-''-,Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,evieta,https://www.tripadvisor.com.sg/Profile/evieta,"Singapore, Singapore",evieta wrote a review Oct 2019,86 contributions,Staycation with a 2 year old,"Thank you to all the Intercon staff for another memorable stay. A special thank you to all the lounge staff, especially to Sophie and Suriya for taking great care of our little one. Thank you for all the babycinos. Until next time!
What a great location. We are looking forward to our next meal at Publico next door.",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,evieta,https://www.tripadvisor.com.sg/Profile/evieta,"Singapore, Singapore",evieta wrote a review Oct 2019,20 helpful votes,Staycation with a 2 year old,"Thank you to all the Intercon staff for another memorable stay. A special thank you to all the lounge staff, especially to Sophie and Suriya for taking great care of our little one. Thank you for all the babycinos. Until next time!
What a great location. We are looking forward to our next meal at Publico next door.",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,GsTravels,https://www.tripadvisor.com.sg/Profile/GTravels94,,GsTravels wrote a review Oct 2019,1 contribution,"Always a Pleasure, Impeccable Service","The Intercontinental Robertson Quay is amazing, one of the best places I have stayed. I always stay here when traveling for business in Singapore, usually several times a year. The staff always remembers me when I come back!
Thanks to Bala, Shirley, Sarah, Thines, Pauline, Elina, Sophie and Vivek in the lounge for always providing exceptional service and taking great care of me and my associates! They always make you feel at home.
I look forward to my next stay here!",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,GsTravels,https://www.tripadvisor.com.sg/Profile/GTravels94,,GsTravels wrote a review Oct 2019,2 helpful votes,"Always a Pleasure, Impeccable Service","The Intercontinental Robertson Quay is amazing, one of the best places I have stayed. I always stay here when traveling for business in Singapore, usually several times a year. The staff always remembers me when I come back!
Thanks to Bala, Shirley, Sarah, Thines, Pauline, Elina, Sophie and Vivek in the lounge for always providing exceptional service and taking great care of me and my associates! They always make you feel at home.
I look forward to my next stay here!",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Isabel A,https://www.tripadvisor.com.sg/Profile/isabelaX3176WO,,Isabel A wrote a review Oct 2019,2 contributions,Coming back again!!!,"I back to Singapore after long time, and come back to the Intercontinental, no regrets! This is the best place on Singapore if you are coming for business (or family trip)....they always make me feel at home. Thanks to all the group working on the lounge: Bala, Shirley, Pauline, Thines, Elina, Sophie, Sarah, Vivek....",Date of stay: October 2019,Trip type: Travelled on business,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Isabel A,https://www.tripadvisor.com.sg/Profile/isabelaX3176WO,,Isabel A wrote a review Oct 2019,4 helpful votes,Coming back again!!!,"I back to Singapore after long time, and come back to the Intercontinental, no regrets! This is the best place on Singapore if you are coming for business (or family trip)....they always make me feel at home. Thanks to all the group working on the lounge: Bala, Shirley, Pauline, Thines, Elina, Sophie, Sarah, Vivek....",Date of stay: October 2019,Trip type: Travelled on business,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Beverly Y,https://www.tripadvisor.com.sg/Profile/beverlyhilly,,Beverly Y wrote a review Oct 2019,82 contributions,Excellent Boutique Hotel,"The location of the hotel is nearby the Singapore river and there are lots restaurants along the river. It provides a nice evening walk after dinner. The MRT station is 10 minutes walk away. The room was very clean and cleverly designed. It can be split into two by a sliding door, so that if one worked late and the other slept earlier, it would not cause inconvenience. The breakfast buffet was very good
and quiet. The swimming pool is small but it is ok for a small boutique hotel. The service was excellent both for the
front desk and concierge.",Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Beverly Y,https://www.tripadvisor.com.sg/Profile/beverlyhilly,,Beverly Y wrote a review Oct 2019,19 helpful votes,Excellent Boutique Hotel,-''-,Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Dc1711,https://www.tripadvisor.com.sg/Profile/Dc1711,"Melbourne, Australia",Dc1711 wrote a review Oct 2019,3 contributions,Great experience,Absolutely wonderful experience at this hotel. Fantastic facilities and great staff. Bala who works in the club lounge was particularly outstanding and very personable who only added to the delight of the experience. Looking forward to coming back in the very near future,Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Dc1711,https://www.tripadvisor.com.sg/Profile/Dc1711,"Melbourne, Australia",Dc1711 wrote a review Oct 2019,1 helpful vote,Great experience,Absolutely wonderful experience at this hotel. Fantastic facilities and great staff. Bala who works in the club lounge was particularly outstanding and very personable who only added to the delight of the experience. Looking forward to coming back in the very near future,Date of stay: October 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Radius360la,https://www.tripadvisor.com.sg/Profile/Radius360la,"Los Angeles, California",Radius360la wrote a review Oct 2019,56 contributions,"Safe, Clean, Friendly & Classy Location","Staying at the Intercontinental was very enjoyable. From the moment I arrived, the staff made me feel welcomed and took the time asking me questions to ensure that my stay would be as wonderful as possible. I really appreciated the cleanliness of the hotel and my room. The place is great, the location is even better due to the restaurants, sports bars, and clubs all within walking distance (less than 10-15 minutes, if that). I even indulged in a massage while I was there and it. was. amazing!",Date of stay: September 2019,,5,,,,,,,,Tiong Bahru,,
InterContinental Singapore Robertson Quay,Radius360la,https://www.tripadvisor.com.sg/Profile/Radius360la,"Los Angeles, California",Radius360la wrote a review Oct 2019,14 helpful votes,"Safe, Clean, Friendly & Classy Location","Staying at the Intercontinental was very enjoyable. From the moment I arrived, the staff made me feel welcomed and took the time asking me questions to ensure that my stay would be as wonderful as possible. I really appreciated the cleanliness of the hotel and my room. The place is great, the location is even better due to the restaurants, sports bars, and clubs all within walking distance (less than 10-15 minutes, if that). I even indulged in a massage while I was there and it. was. amazing!",Date of stay: September 2019,,5,,,,,,,,Tiong Bahru,,
